FID,OBJECTID,SHAPE,TEXT13ID,F_TYP,T_TEXT,T_LANG,O,P,O_UEREG,O_REGION,O_LOKAL,P_WLD,P_WAS,P_WIE,P_WGT,P_LW,P_PK,P_GPK,P_GST,P_SGR,P_AGR,P_RGR,P_URB,Q_MOB,Q_SPI,Q_GRI,Q_HUN,Q_BAB,Q_WC,Q_SPO,Q_TRB,UMFANG,FLAECHE,SE_ANNO_CAD_DATA
OEFFGRUENFLOGD.2267,2267,"POLYGON ((16.306150989794325 48.24882506870704, 16.305996932603477 48.24862408714719, 16.305834640738947 48.248460762948945, 16.305639374986097 48.248273541254534, 16.305386998055805 48.24789744765478, 16.305871430896442 48.24772389578653, 16.3058525944465 48.247699721715655, 16.30631533515107 48.247544148574654, 16.30667145062924 48.24735707024539, 16.306800059445493 48.247296961372136, 16.306942961522893 48.24724725387365, 16.3071469775048 48.24720093495123, 16.307666688203717 48.24700377734291, 16.307665976352563 48.2470976432658, 16.307686969876073 48.24720059764873, 16.307663004170454 48.247333960263944, 16.307489428406218 48.24754316727788, 16.306697339801214 48.2483768389309, 16.306349893382833 48.2487833246968, 16.306226251077437 48.248742746063755, 16.306150989794325 48.24882506870704))",Ottingerwiese,L,Ottingerwiese,Ottingerwiese,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.41706162,14786.95409808,
OEFFGRUENFLOGD.2268,2268,"POLYGON ((16.360173946792802 48.256723010483036, 16.360432238893107 48.25702141613564, 16.360200352195562 48.25734915256005, 16.359867580510556 48.257277622830436, 16.359894308911397 48.257207529249975, 16.360132007807632 48.256709585286615, 16.360173946792802 48.256723010483036))",Park Hammers*,L,Park Hammerschmidt,Parkanlage Hammerschmidtgasse,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.20047226,1614.38647793,
OEFFGRUENFLOGD.2269,2269,"POLYGON ((16.30788031809612 48.20136561317106, 16.307339336894056 48.20145541126693, 16.306784404420213 48.20147269533259, 16.306785038025748 48.20083445666151, 16.307596377155125 48.20080121777532, 16.30788031809612 48.20136561317106))",Ordeltpark,L,Ordeltpark,Ordeltpark,1,100000000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,12,1,280.3357144,4989.25072704,
OEFFGRUENFLOGD.2270,2270,"POLYGON ((16.360748299109474 48.212086932045736, 16.358989639570396 48.21232083721878, 16.35870759123559 48.21136756457399, 16.358645489336958 48.21137570212165, 16.35858785162094 48.21138325420488, 16.358411062127562 48.21140642004838, 16.35835091776669 48.21141430075088, 16.358192827159275 48.21143501558959, 16.358192436328782 48.21143355516651, 16.35835145526262 48.21141264769408, 16.35824771845893 48.21110802253232, 16.358316740699355 48.21110126432255, 16.358221878942167 48.21078230491978, 16.358352117358457 48.21076597961797, 16.35831802774448 48.210654413665445, 16.358194785276645 48.21066848928257, 16.35809575390766 48.21034924906408, 16.35802672135011 48.21036106582839, 16.35794399101299 48.21005475010602, 16.357791679067173 48.21007495968147, 16.357791014846583 48.21006965200993, 16.357948428629875 48.21004884791499, 16.35800853644379 48.21004090357627, 16.358114019719668 48.210026962855174, 16.35824424914589 48.21000975094389, 16.358304639405343 48.210001769523785, 16.358298522648145 48.209979583537226, 16.358287849664247 48.20994086439853, 16.35828650425285 48.20994104452213, 16.3582852913345 48.20993645821508, 16.358279821848317 48.20991756631804, 16.358272637007673 48.20989275361677, 16.35826443346972 48.209864422964436, 16.358252951495615 48.20982476868284, 16.35825227693227 48.20982054200042, 16.358237546098696 48.20976946875447, 16.358223280177736 48.209720003404136, 16.358220478741195 48.20971029126737, 16.35821836452669 48.20970296220123, 16.358217781062567 48.209700938839354, 16.358215895878747 48.209697431846614, 16.358211968113824 48.209684212571105, 16.358206463856686 48.20966568759973, 16.358192854597778 48.20961937514076, 16.358192585038154 48.209618296006376, 16.35819123781952 48.209614249316864, 16.358193269339697 48.20961388739969, 16.358027252794898 48.20905114782394, 16.359782437013855 48.208814166082824, 16.360177004569234 48.210158008246836, 16.360176956140688 48.21015802804202, 16.360177864478967 48.21016117817591, 16.360179443967276 48.21016666370787, 16.360181733203543 48.21017071017659, 16.360198210856257 48.21022680461653, 16.360221670720122 48.21030667115908, 16.360241836987 48.210375319348834, 16.360287383790332 48.21053037532277, 16.36030850303325 48.21060226805031, 16.360310423459254 48.2106088093119, 16.360329697807938 48.210674424258414, 16.360347360387898 48.21073455008136, 16.360348707848228 48.210738686676926, 16.36035012967352 48.21074359037808, 16.360350729801507 48.210743655002815, 16.360748299109474 48.212086932045736))",Rathauspark,R,Rathauspark,Rathauspark,10,110000,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1139.6101522,53116.73522178,
OEFFGRUENFLOGD.2271,2271,"POLYGON ((16.325353017942277 48.234381509966795, 16.325382151821916 48.23442844539648, 16.3246775307563 48.234619482418566, 16.32422831034998 48.234741406779, 16.32396444472363 48.23438137142975, 16.323785430516583 48.23409798986459, 16.32421947044742 48.23399818077722, 16.32501497451469 48.23382504279809, 16.325353017942277 48.234381509966795))",Albert-Dub-P*,L,Albert-Dub-Park,Albert-Dub-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12,1,339.96916629,7175.26391678,
OEFFGRUENFLOGD.2272,2272,"POLYGON ((16.239643274522773 48.21395929353417, 16.23970197496494 48.214010773167196, 16.239639113661532 48.21416641541811, 16.239577863128318 48.2142509559497, 16.239456778283895 48.214384347641044, 16.239304293034056 48.21447134106295, 16.239224742847057 48.214476613309685, 16.239119087229817 48.214353991693336, 16.23909751410924 48.21430647853614, 16.239307170414943 48.21394580264118, 16.239375692251375 48.213927873901476, 16.239643274522773 48.21395929353417))",Edenstraße,L,Edenstraße,Edenstraße,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163.6964733,1690.88699325,
OEFFGRUENFLOGD.2273,2273,"POLYGON ((16.320981738174787 48.2523673468132, 16.32073083192765 48.25248169467201, 16.320679526286934 48.25248168779003, 16.320632945311534 48.25244346063213, 16.320593795679233 48.252367295054555, 16.320396488250605 48.25198309160841, 16.320493179271654 48.25196427583624, 16.321052395695368 48.25204219703513, 16.32201635091662 48.25181046515131, 16.322032651907104 48.251832950029716, 16.321783601231996 48.252022899551356, 16.321521247431118 48.252154671942975, 16.321254289790122 48.25224866111218, 16.321236289699847 48.25221656492457, 16.32116612361147 48.25224515403533, 16.321093429042328 48.25217095105735, 16.321028922643865 48.252185961166546, 16.320988950762647 48.25213863574832, 16.320761075207447 48.25221695205134, 16.320878455932043 48.25235117786536, 16.321003839365034 48.25230997342068, 16.32104590560819 48.25233813650146, 16.320981738174787 48.2523673468132))",Blindengarten,L,Blindengarten,Blindengarten,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,377.36380032,3016.31655855,
OEFFGRUENFLOGD.2274,2274,"POLYGON ((16.360806240044603 48.247261799973316, 16.36091137164263 48.24748351537683, 16.36147455533234 48.24820481204394, 16.36130195655994 48.2482515019602, 16.361164095916916 48.248293125408445, 16.360307828115 48.24736307888737, 16.360318701823793 48.247039604371984, 16.36070310414227 48.24698528242546, 16.360806240044603 48.247261799973316))",Park Püchlga*,L,Park Püchlgasse,Parkanlage Püchlgasse,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,359.63388745,4642.36646009,
OEFFGRUENFLOGD.2275,2275,"POLYGON ((16.326335263386287 48.244994648880656, 16.32633871407233 48.24500253258055, 16.325780796601762 48.24510000287267, 16.325477132428794 48.24442576943095, 16.325063706762553 48.24356182458624, 16.325083102003255 48.243526977938636, 16.325619850027273 48.24337470652522, 16.325625464717543 48.2433730208199, 16.32562616448245 48.24337470710221, 16.326018033138155 48.244265324479485, 16.326335263386287 48.244994648880656))",Raimund-Zode*,L,Raimund-Zoder-Park,Raimund-Zoder-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,458.6612498,8179.52101798,
OEFFGRUENFLOGD.2276,2276,"POLYGON ((16.337941592172612 48.24313376185935, 16.336617314045398 48.24323691590978, 16.3366077517962 48.24290641712827, 16.337905767737876 48.242808041659686, 16.337941592172612 48.24313376185935))",Park In-der-*,L,Park In-der-Krim,Parkanlage In-der-Krim,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,269.12791447,3571.90573247,
OEFFGRUENFLOGD.2277,2277,"POLYGON ((16.318668588681085 48.24156083872098, 16.31861206865467 48.24148663649003, 16.31994696142329 48.24117910209003, 16.32001329697746 48.24111398468055, 16.320426918127435 48.240996950858055, 16.321178992810783 48.24089524843835, 16.32154412533989 48.24083971755269, 16.32158274495749 48.24090732859128, 16.321733808226423 48.24135756809418, 16.320669370682396 48.241499072292655, 16.320489487784094 48.241106676041476, 16.318668588681085 48.24156083872098))",Dr.-Meißner-*,L,Dr.-Meißner-Park,Dr.-Meißner-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,571.04584945,6149.35017297,
OEFFGRUENFLOGD.2278,2278,"POLYGON ((16.356966805074475 48.245114600142536, 16.356951140510287 48.24586328366756, 16.356355070213567 48.24584990031574, 16.356274135939753 48.24581478453871, 16.35617467456061 48.24522743606901, 16.356136438300435 48.24509423151718, 16.356866853184492 48.24506206397136, 16.356966805074475 48.245114600142536))",Setagayapark,L,Setagayapark,Setagayapark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.34367208,4770.86686256,
OEFFGRUENFLOGD.2279,2279,"POLYGON ((16.34409795654076 48.24573449278056, 16.343585925834848 48.245842725640316, 16.343460950377334 48.245655844999035, 16.343197614663573 48.245838253583756, 16.343129345543872 48.24580088038448, 16.343164886577743 48.24576659268874, 16.343422836345024 48.2455841827198, 16.344544950351175 48.24479074192412, 16.344962112022817 48.24505825721591, 16.34507842840463 48.2449812433725, 16.34537343057087 48.245004544701416, 16.34549490288353 48.24514842546497, 16.345513655027496 48.24535077007613, 16.34551588242723 48.24538252834519, 16.345268488710406 48.245442408554986, 16.344833609889143 48.24552984503225, 16.34409795654076 48.24573449278056))",Strauss-Lann*,L,Strauss-Lanner-Park,Strauss-Lanner-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,485.36812834,9354.50455206,
OEFFGRUENFLOGD.2280,2280,"POLYGON ((16.349573252170313 48.245921152263925, 16.34896185164675 48.245979115591325, 16.348091266595798 48.24606155262651, 16.34807001490383 48.245577610365416, 16.34809454790153 48.24557104190829, 16.348110144228748 48.24560288866559, 16.349084906970706 48.245411318568465, 16.349097840005687 48.24544063481711, 16.349372495759706 48.2453867344762, 16.349310044655738 48.24529173159687, 16.34948406390169 48.245251734216446, 16.349573252170313 48.245921152263925))",Saarpark,L,Saarpark,Saarpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,370.7546954,6371.74812222,
OEFFGRUENFLOGD.2281,2281,"POLYGON ((16.33869672803529 48.23700911817958, 16.337881335311895 48.23700407482813, 16.33788265204587 48.236141292041474, 16.338697896076766 48.23613902843234, 16.33869672803529 48.23700911817958))",Linneplatz,L,Linneplatz,Linneplatz,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.82072184,5835.07406249,
OEFFGRUENFLOGD.2282,2282,"MULTIPOLYGON (((16.33449968461073 48.237000984748526, 16.333463111484726 48.237006586111214, 16.332132153997946 48.236633050184, 16.331572968247475 48.23639555288965, 16.33114961435923 48.236183915110345, 16.330379109956876 48.23576148044987, 16.32987716398218 48.23543882402386, 16.329248975098295 48.234970300248555, 16.32876144631631 48.23456304723341, 16.329295185876266 48.23438181189108, 16.330052993195217 48.23412442469066, 16.330923545952896 48.233976642021766, 16.33213236125545 48.2339727558914, 16.337682813380592 48.23395454707138, 16.33768426667063 48.23438200454998, 16.337689604601607 48.235949908339954, 16.337620668593196 48.23599824757713, 16.334506986264483 48.235983631867086, 16.33449968461073 48.237000984748526), (16.33168632891122 48.234701467599805, 16.33213227002219 48.23514383591489, 16.332437689584342 48.235447085280605, 16.332634638316936 48.23536109417916, 16.332132290406083 48.23488219109602, 16.331860256509273 48.234622783879125, 16.33168632891122 48.234701467599805)))",Türkenschanz*,R,Türkenschanzpark,Türkenschanzpark,10,1000110000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,12345,1,2009.95603353,153529.84588138,
OEFFGRUENFLOGD.2283,2283,"POLYGON ((16.348714429767522 48.24289533066962, 16.348910657584728 48.24337447655349, 16.348927807265625 48.2434163486194, 16.34891705357765 48.243431525781126, 16.34872620548665 48.243374496907634, 16.348723283666057 48.24337365366881, 16.348276378421307 48.243239928419406, 16.348052087151572 48.24317278464237, 16.34792673240429 48.24313541927944, 16.34769796151395 48.24308682367309, 16.34771923969085 48.24305253508812, 16.348620044142237 48.24287510633855, 16.348714429767522 48.24289533066962))",Richard-Eybn*,L,Richard-Eybner-Park,Richard-Eybner-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.59410884,2637.77800786,
OEFFGRUENFLOGD.2284,2284,"POLYGON ((16.302018812807262 48.235071408363474, 16.302052383667117 48.23519615369665, 16.302039701709887 48.235238507805015, 16.30198150706857 48.23529991394049, 16.301960705223905 48.235406656779176, 16.301878667573252 48.23549161789772, 16.301818578206824 48.23556741246732, 16.301768157428057 48.23567846314888, 16.301738017485064 48.23581807321093, 16.30171508799851 48.23602514323808, 16.30127212616556 48.23603048664669, 16.3014020497968 48.23544105468181, 16.301390880724952 48.23520442011833, 16.301419707922797 48.23517351477525, 16.30170535026632 48.234988959912464, 16.30192672323755 48.23492941469545, 16.302018812807262 48.235071408363474))",Hans-Bock-Pa*,L,Hans-Bock-Park,Hans-Bock-Park,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,305.39258822,4201.7739165,
OEFFGRUENFLOGD.2285,2285,"POLYGON ((16.31037899685865 48.241348902085726, 16.310442573769652 48.24131396166039, 16.310337256632916 48.241116897766325, 16.310199749298846 48.240948334859226, 16.310713851885808 48.240506075658516, 16.31123957459053 48.2407912741269, 16.311263219612734 48.24089407116343, 16.31024053578208 48.24149476895687, 16.31012845423862 48.241501466059354, 16.31012092838649 48.2414907292128, 16.310183736688767 48.24145621233577, 16.310233480735796 48.241442112369924, 16.310289844923233 48.241427340282144, 16.310334474608805 48.24140184567849, 16.31039104975634 48.24136896134787, 16.31037899685865 48.241348902085726))",Pötzleinsdor*,L,Pötzleinsdorf Straßenbah.,Pötzleinsdorf Straßenbahnschleife,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,312.57646005,3969.39973665,
OEFFGRUENFLOGD.2286,2286,"POLYGON ((16.28317410503845 48.22566301015749, 16.283335531567054 48.226017191365, 16.282563937587277 48.226117445817266, 16.282533963057702 48.22607977285491, 16.282571803344926 48.225928873923436, 16.282731339642382 48.225756391239514, 16.282980453331085 48.22563903308165, 16.283037127162554 48.22562669362552, 16.28317410503845 48.22566301015749))",Park Röntgen*,L,Park Röntgengasse,Parkanlage Röntgengasse,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,181.90052897,2068.83170733,
OEFFGRUENFLOGD.2287,2287,"POLYGON ((16.33644219568722 48.2282218636569, 16.33638162784732 48.22837119569882, 16.3351869366292 48.228716305691314, 16.335074822060818 48.22844088833453, 16.33508744771846 48.2284201330707, 16.336242319311676 48.228178696719695, 16.336384857164607 48.22816610602878, 16.33644219568722 48.2282218636569))",Norbert-Lieb*,L,Norbert-Liebermann-Park,Norbert-Liebermann-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,256.24203893,2854.50440297,
OEFFGRUENFLOGD.2288,2288,"POLYGON ((16.334489585939686 48.23285878347069, 16.334495884000905 48.23375557183449, 16.333856480482464 48.23374825400882, 16.333851404876047 48.23285596222347, 16.334489585939686 48.23285878347069))",Joseph-Kainz*,L,Joseph-Kainz-Park,Joseph-Kainz-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,293.8572137,4720.04809597,
OEFFGRUENFLOGD.2374,2374,"POLYGON ((16.360997151055642 48.20560287553065, 16.36099426045731 48.20560136349553, 16.359118895776753 48.20448265843345, 16.359114430964322 48.204480526132926, 16.359134133682165 48.20446578049672, 16.3591587452524 48.20444736104057, 16.359189274335428 48.204424515725314, 16.359186986644385 48.2044231672002, 16.35919317325078 48.204418759278674, 16.35919438438367 48.20441947849382, 16.359223299424357 48.20439752921846, 16.35932914179885 48.20431737826706, 16.35935792235303 48.204295788713644, 16.3593611982019 48.20429268718741, 16.35936379654431 48.20429079268897, 16.359736266640393 48.20401913397347, 16.359771878780887 48.20399239518955, 16.3597986690086 48.20400831128601, 16.35980036085323 48.20400704109413, 16.359811703468452 48.203998516776934, 16.359852641216516 48.203967756898535, 16.359862980544605 48.20395998641561, 16.359896161053893 48.20393505393473, 16.359911266566826 48.2039237031579, 16.359916632572897 48.20391967128367, 16.35992360972428 48.203914428587474, 16.359900450114942 48.20390046959476, 16.36053001491317 48.20342678764744, 16.362402559589214 48.20454996625519, 16.361782855078292 48.20501691124551, 16.36178135052309 48.205016024849186, 16.361658905219144 48.205107990739705, 16.36165862817771 48.20510819854469, 16.36156161248562 48.20518106516558, 16.36152400198581 48.20520931220416, 16.361514421160166 48.205216508899596, 16.36150850395214 48.20522136654719, 16.36150648537107 48.205220287805766, 16.361449274760307 48.20526337796466, 16.361403767106545 48.20529765216277, 16.361365484038572 48.20532648565499, 16.361357186185643 48.205332735968376, 16.36130439457775 48.205372497591604, 16.361297586829522 48.20537762521992, 16.361282174577223 48.20538923344933, 16.361251363500173 48.20541243910712, 16.36125270931031 48.20541333813552, 16.36124652284888 48.205417926031544, 16.361083254494787 48.20554071909305, 16.361077202496606 48.20554521701843, 16.361075318492894 48.20554422817255, 16.360997151055642 48.20560287553065))",Maria-Theres*,R,Maria-Theresien-Platz,Maria-Theresien-Platz,10,100100,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,694.85456941,29400.32223297,
OEFFGRUENFLOGD.2375,2375,"POLYGON ((16.355616351188285 48.20663802613932, 16.355529180426807 48.20666445847075, 16.355127146258454 48.20662602291639, 16.354965554696438 48.20660216170421, 16.354654229988217 48.20660558474199, 16.354733757575335 48.206273665325476, 16.35457338138599 48.206258796586965, 16.354683852078537 48.20592490539923, 16.355772997024758 48.20607311267285, 16.35601127943496 48.20610988727538, 16.35621786765531 48.20560342046058, 16.35666239125692 48.2056322893272, 16.356565625119096 48.205886083651464, 16.35593146007944 48.20636086863027, 16.355806370828407 48.20644576364528, 16.355719992667215 48.20643622309578, 16.35565198957392 48.206595582875686, 16.355616351188285 48.20663802613932))",Weghuberpark,L,Weghuberpark,Weghuberpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,123,1,496.03388404,8102.63328066,
